customerReviewAverage,customerReviewCount,inStoreAvailability,manufacturer,name,onlineAvailability,regularPrice,salePrice,upc
4.8,1649.0,True,Apple,Apple - iPhone 8 Plus 64GB - Silver (Verizon),True,849.99,849.99,400060098861
4.8,1257.0,True,Apple,Apple - iPhone X 256GB - Space Gray (Verizon),True,1199.99,1199.99,400060098878
4.8,1257.0,True,Apple,Apple - iPhone X 256GB - Silver (Verizon),True,1199.99,1199.99,400060098939
4.8,1454.0,True,Apple,Apple - iPhone 7 Plus 32GB - Jet Black (Verizon),True,719.99,719.99,400060099479
4.8,1798.0,True,Samsung,Samsung - Galaxy Note8 64GB - Midnight Black (Verizon),True,936.0,936.0,887276224107
4.8,1798.0,True,Samsung,Samsung - Galaxy Note8 64GB - Orchid Gray (Verizon),True,936.0,936.0,887276231259
4.8,674.0,True,Samsung,Samsung - Galaxy Note8 64GB - Midnight Black (AT&T),True,949.99,899.99,887276226736
4.8,674.0,True,Samsung,Samsung - Galaxy Note8 64GB - Orchid Gray (AT&T),True,949.99,899.99,887276233314
4.8,801.0,True,Samsung,Samsung - Galaxy Note8 64GB - Orchid Gray (Sprint),False,999.99,999.99,887276230665
4.8,801.0,True,Samsung,Samsung - Galaxy Note8 64GB - Midnight Black (Sprint),False,999.99,999.99,887276226217
4.8,1798.0,True,Samsung,Samsung - Galaxy Note8 64GB - Deepsea Blue (Verizon),True,936.0,936.0,887276231150
4.8,801.0,True,Samsung,Samsung - Galaxy Note8 64GB - Deepsea Blue (Sprint),False,999.99,999.99,887276230658
4.8,674.0,True,Samsung,Samsung - Galaxy Note8 64GB - Deepsea Blue (AT&T),True,949.99,899.99,887276233321
4.8,1306.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Lilac Purple (Verizon),True,912.0,912.0,887276255880
4.8,1306.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Coral Blue (Verizon),True,912.0,912.0,887276255903
4.8,1306.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Midnight Black (Verizon),True,912.0,912.0,887276244211
4.8,579.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Midnight Black (Sprint),False,949.99,949.99,887276245775
4.8,579.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Coral Blue (Sprint),False,949.99,949.99,887276255163
4.8,579.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Lilac Purple (Sprint),False,949.99,949.99,887276255156
4.8,678.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Midnight Black (AT&T),True,914.99,914.99,887276248035
4.8,678.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Coral Blue (AT&T),True,914.99,914.99,887276254357
4.8,678.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Lilac Purple (AT&T),True,914.99,914.99,887276254371
4.8,14.0,True,Samsung,Samsung - Galaxy J7 TOP - Black (Verizon),True,240.0,240.0,887276254814
4.8,28.0,True,Motorola,Motorola - Moto G6 with 32GB Memory Cell Phone - Black (Verizon),True,240.0,240.0,723755019386
4.8,579.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Sunrise Gold (Sprint),False,949.99,949.99,887276282367
4.8,51.0,True,LG,LG - G7 ThinQ with 64GB Memory Cell Phone - Platinum Gray (Verizon),True,750.0,750.0,652810830478
4.8,17.0,True,Samsung,Samsung - Galaxy S9 64GB - Sunrise Gold (AT&T),True,789.99,789.99,887276254593
4.8,30.0,True,Samsung,Samsung - Galaxy S9+ 64GB - Sunrise Gold (AT&T),True,914.99,914.99,887276254364
5.0,3.0,True,Apple,Apple - iPhone 6s Plus 128GB - Space Gray (Sprint),False,699.99,699.99,400055807423
5.0,3.0,True,Apple,Apple - iPhone 6s Plus 128GB - Rose Gold (Sprint),False,699.99,699.99,400055807430
5.0,3.0,True,Apple,Apple - iPhone 6s Plus 128GB - Gold (Sprint),False,699.99,699.99,400055807447
5.0,3.0,True,Apple,Apple - iPhone 6s Plus 128GB - Silver (Sprint),False,699.99,699.99,400055807454
5.0,1.0,True,ZTE,ZTE - Max XL 16GB - Gray (Sprint),False,229.99,179.99,885913105314
5.0,1.0,True,Motorola,Motorola - Moto E5 Plus with 32GB Memory Cell Phone - Black (Sprint),False,329.99,329.99,723755019881
,,True,Kyocera,Kyocera - DuraTR 8GB (Sprint),False,379.99,379.99,067215026263
,,True,Samsung,Samsung - Galaxy J7 Refine (2018) - Gold (Sprint),False,329.99,329.99,887276268477
,,True,LG,LG - V35 ThinQ™ - Black (AT&T),True,899.99,899.99,652810830201
,,False,AT&T,AT&T - Cingular Flip 2 - Dark Gray,False,49.99,49.99,889063504027
